Year,POLY_ID,dens_sm,pupratio,lin_dens,trend5yr,Sect_ID
1988,160n,0.026916387,0,0.023809524,0,2
1988,160o,0,0,0.023809524,0,2
1988,161n,0.024725487,0,0.023809524,0,2
1988,161o,0,0,0.023809524,0,2
1988,162n,0.025310222,0,0.023809524,0,2
1988,162o,0,0,0.023809524,0,2
1988,163n,0.026120214,0,0.023809524,0,2
1988,163o,0,0,0.023809524,0,2
1988,164n,0.024916031,0,0.023809524,0,2
1988,164o,0,0,0.023809524,0,2
1988,165n,0.025347773,0,0.023809524,0,2
1988,165o,0,0,0.023809524,0,2
1988,166n,0.026653964,0,0.023809524,0,2
1988,166o,0,0,0.023809524,0,2
1988,167n,0.02669367,0,0.023809524,0,2
1988,167o,0,0,0.023809524,0,2
1988,168n,0.029070676,0,0.023809524,0,2
1988,168o,0,0,0.023809524,0,2
1988,169n,0.31836363,0,0.341269841,0,2
1988,169o,0,0,0.341269841,0,2
1988,170n,0.316692587,0,0.341269841,0,2
1988,170o,0,0,0.341269841,0,2
1988,171n,0.397226266,0,0.452380952,0,2
1988,171o,0,0,0.452380952,0,2
1988,172n,0.724904766,0,0.76984127,0,2
1988,172o,0,0,0.76984127,0,2
1988,173n,0.723995037,0,0.76984127,0,2
1988,173o,0,0,0.76984127,0,2
1988,174n,0.724370701,0,0.76984127,0,2
1988,174o,0,0,0.76984127,0,2
1988,175n,0.72414823,0,0.76984127,0,2
1988,175o,0,0,0.76984127,0,2
1988,176n,0.728388437,0,0.76984127,0,2
1988,176o,0,0,0.76984127,0,2
1988,177n,0.730097346,0,0.76984127,0,2
1988,177o,0,0,0.76984127,0,2
1988,178n,0.729912729,0,0.76984127,0,2
1988,178o,0,0,0.76984127,0,2
1988,179n,0.725723519,0,0.76984127,0,2
1988,179o,0,0,0.76984127,0,2
1988,180n,0.71844677,0,0.761904762,0,2
1988,180o,0,0,0.761904762,0,2
1988,181n,0.71844677,0,0.761904762,0,2
1988,181o,0,0,0.761904762,0,2
1988,182n,0.71844677,0,0.761904762,0,2
1988,182o,0,0,0.761904762,0,2
1988,183n,0.71844677,0,0.761904762,0,2
1988,183o,0,0,0.761904762,0,2
1988,184n,0.74511624,0,0.793650794,0,2
1988,184o,0,0,0.793650794,0,2
1988,185n,0.759507718,0,0.80952381,0,2
1988,185o,0,0,0.80952381,0,2
1988,186n,0.759507718,0,0.80952381,0,2
1988,186o,0,0,0.80952381,0,2
1988,187n,0.759507718,0,0.80952381,0,2
1988,187o,0,0,0.80952381,0,2
1988,188n,0.776588523,0,0.825396825,0,2
1988,188o,0,0,0.825396825,0,2
1988,189n,0.776588523,0,0.825396825,0,2
1988,189o,0,0,0.825396825,0,2
1988,190n,0.485518543,0,0.507936508,0,2
1988,190o,0,0,0.507936508,0,2
1988,191n,0.485518543,0,0.507936508,0,2
1988,191o,0,0,0.507936508,0,2
1988,192n,0.386138726,0,0.380952381,0,2
1988,192o,0,0,0.380952381,0,2
1988,193n,0.058141753,0,0.063492063,0,2
1988,193o,0,0,0.063492063,0,2
1988,194n,0.058141753,0,0.063492063,0,2
1988,194o,0,0,0.063492063,0,2
1988,195n,0.058141753,0,0.063492063,0,2
1988,195o,0,0,0.063492063,0,2
1988,196n,0.058141753,0,0.063492063,0,2
1988,196o,0,0,0.063492063,0,2
1988,197n,0.058141753,0,0.063492063,0,2
1988,197o,0,0,0.063492063,0,2
