"sitename","Year","mean_dens","PISCO_CODE","lat","lon"
"SANDHILL_UC",1985,0.255324598377778,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1986,0.311959572444444,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1987,0.591981722377778,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1988,0.326186540644444,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1989,0.404992142422222,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1990,0.580893901955556,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1991,0.633449189022222,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1992,0.865350555866667,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1993,0.883292370022222,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1994,0.932335094311111,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1995,0.686778309533333,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1996,0.803492910288889,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1997,0.960463442422222,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1998,1.12832928131111,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",1999,0.966084334422222,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2000,0.927316958911111,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2001,0.822420962422222,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2002,0.989676006644444,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2003,1.07506293415556,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2004,1.47046869755556,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2005,1.52099162108889,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2006,1.67347297266667,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2007,1.43519777882222,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2008,1.45539522775556,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2009,1.26615535555556,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2010,1.24497578037778,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2012,1.39817573333333,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2013,1.60858970633333,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2014,1.90891715935556,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2015,1.616994,"SSNH01",36.974306,-122.152109
"SANDHILL_UC",2016,1.5300402,"SSNH01",36.974306,-122.152109
"SANDHILL_DC",1985,0.260243552046512,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1986,0.321461961395349,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1987,0.602652496604651,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1988,0.34047773655814,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1989,0.422682926813953,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1990,0.606334155116279,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1991,0.659200352837209,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1992,0.896554134906977,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1993,0.911166936418605,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1994,0.960662803348837,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1995,0.708991120162791,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1996,0.829769356953488,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1997,0.991952367697674,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1998,1.16720386,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",1999,1.00295069872093,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2000,0.960311922116279,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2001,0.850992175627907,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2002,1.02462683434884,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2003,1.11809472090698,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2004,1.52646999625581,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2005,1.57919788725581,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2006,1.7389040847907,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2007,1.49228585304651,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2008,1.50411295388372,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2009,1.306123,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2010,1.27917585839535,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2012,1.44898534883721,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2013,1.67084916327907,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2014,1.98004348909302,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2015,1.67327618604651,"SSNH02",36.972931,-122.149429
"SANDHILL_DC",2016,1.58189762790698,"SSNH02",36.972931,-122.149429
"THREE_MILE_CEN",1985,0.218492449377778,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1986,0.319526551933333,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1987,0.516548674888889,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1988,0.368344501155556,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1989,0.482214484644444,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1990,0.715068132533333,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1991,0.814943002488889,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1992,1.06706925188889,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1993,1.10005267237778,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1994,1.11571238604444,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1995,0.856833710622222,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1996,0.893996912133333,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1997,1.08591082177778,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1998,1.31171704671111,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",1999,1.2773050958,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2000,1.1782516044,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2001,1.0547520546,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2002,1.16180247204444,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2003,1.31670230942222,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2004,1.67877036404444,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2005,1.76409011657778,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2006,1.95433829668889,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2007,1.76828155497778,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2008,1.70786085053333,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2009,1.49821384444444,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2010,1.34290351704444,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2012,1.56598304444444,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2013,1.6841996166,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2014,2.01120912528889,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2015,1.65664315555556,"STHM01",36.957757,-122.120067
"THREE_MILE_CEN",2016,1.67271773333333,"STHM01",36.957757,-122.120067
"SABER_JETS_CEN",1985,0.204587545309524,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1986,0.252488064238095,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1987,0.209252457309524,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1988,0.189872748071429,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1989,0.278193676809524,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1990,0.424824258880952,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1991,0.607844997142857,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1992,0.739521386404762,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1993,0.792463945428571,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1994,0.749284912714286,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1995,0.677275559785714,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1996,0.668275728642857,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1997,0.741335345142857,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1998,0.837008336190476,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",1999,0.928338306833333,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2000,0.887727442,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2001,0.860875520357143,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2002,0.838614528857143,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2003,1.09898848354762,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2004,1.27881547557143,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2005,1.35586825692857,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2006,1.2193631942619,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2007,1.17082493557143,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2008,1.23846284730952,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2009,1.38017533333333,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2010,1.3467731192381,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2012,1.3536575,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2013,1.19162539683333,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2014,1.10945197730952,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2015,1.04251369047619,"SSBJ01",36.948018,-122.034035
"SABER_JETS_CEN",2016,1.17044338095238,"SSBJ01",36.948018,-122.034035
"SPROUTS_CEN",1985,0.177573174785714,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1986,0.251722683523809,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1987,0.267963991,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1988,0.254947339047619,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1989,0.371840609309524,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1990,0.546373787357143,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1991,0.710121248547619,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1992,0.932317493095238,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1993,1.00424041821429,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1994,0.989736361714286,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1995,0.831186027595238,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1996,0.811146560142857,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1997,0.985695567904762,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1998,1.13050068,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",1999,1.2214212985,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2000,1.10649190661905,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2001,1.05170619433333,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2002,1.07615244640476,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2003,1.25013103545238,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2004,1.50111488902381,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2005,1.54494639330952,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2006,1.60653451609524,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2007,1.53280851688095,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2008,1.57127649219048,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2009,1.59986857142857,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2010,1.41804507483333,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2012,1.49277766666667,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2013,1.40770330192857,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2014,1.50585235009524,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2015,1.3150285,"SPRT01",36.946942,-122.073159
"SPROUTS_CEN",2016,1.41665385714286,"SPRT01",36.946942,-122.073159
"STOCKTON_CEN",1985,0.196481972261905,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1986,0.255520730666667,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1987,0.229329703904762,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1988,0.220732562214286,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1989,0.32134406452381,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1990,0.48423122797619,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1991,0.668969287309524,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1992,0.836592561285714,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1993,0.901954984285714,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1994,0.863351382404762,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1995,0.761002920047619,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1996,0.741626694333333,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1997,0.856745203928571,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1998,0.972481047119048,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",1999,1.07258879452381,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2000,0.993320540928571,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2001,0.952700317904762,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2002,0.941855089833333,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2003,1.15285819595238,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2004,1.36079781845238,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2005,1.42163739530952,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2006,1.38589990192857,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2007,1.32341883783333,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2008,1.37617230302381,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2009,1.47952361904762,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2010,1.3896971332381,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2012,1.42201269047619,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2013,1.27264234404762,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2014,1.25807053657143,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2015,1.15001361904762,"SSTK01",36.946228,-122.05001
"STOCKTON_CEN",2016,1.28452142857143,"SSTK01",36.946228,-122.05001
"TERRACE_UC",1985,0.188868972627907,"STER01",36.944908,-122.066281
"TERRACE_UC",1986,0.256793726302326,"STER01",36.944908,-122.066281
"TERRACE_UC",1987,0.24631784472093,"STER01",36.944908,-122.066281
"TERRACE_UC",1988,0.24840081872093,"STER01",36.944908,-122.066281
"TERRACE_UC",1989,0.360136121302326,"STER01",36.944908,-122.066281
"TERRACE_UC",1990,0.534407679395349,"STER01",36.944908,-122.066281
"TERRACE_UC",1991,0.708382026883721,"STER01",36.944908,-122.066281
"TERRACE_UC",1992,0.911365496581395,"STER01",36.944908,-122.066281
"TERRACE_UC",1993,0.981576723255814,"STER01",36.944908,-122.066281
"TERRACE_UC",1994,0.957159864418605,"STER01",36.944908,-122.066281
"TERRACE_UC",1995,0.822262673046512,"STER01",36.944908,-122.066281
"TERRACE_UC",1996,0.801234672,"STER01",36.944908,-122.066281
"TERRACE_UC",1997,0.956371449,"STER01",36.944908,-122.066281
"TERRACE_UC",1998,1.08845735434884,"STER01",36.944908,-122.066281
"TERRACE_UC",1999,1.18225079681395,"STER01",36.944908,-122.066281
"TERRACE_UC",2000,1.07724864183721,"STER01",36.944908,-122.066281
"TERRACE_UC",2001,1.02759955127907,"STER01",36.944908,-122.066281
"TERRACE_UC",2002,1.04327320260465,"STER01",36.944908,-122.066281
"TERRACE_UC",2003,1.22897969562791,"STER01",36.944908,-122.066281
"TERRACE_UC",2004,1.46628203737209,"STER01",36.944908,-122.066281
"TERRACE_UC",2005,1.51382128513953,"STER01",36.944908,-122.066281
"TERRACE_UC",2006,1.54747303567442,"STER01",36.944908,-122.066281
"TERRACE_UC",2007,1.47590171186047,"STER01",36.944908,-122.066281
"TERRACE_UC",2008,1.5181262284186,"STER01",36.944908,-122.066281
"TERRACE_UC",2009,1.57066865116279,"STER01",36.944908,-122.066281
"TERRACE_UC",2010,1.4236822012093,"STER01",36.944908,-122.066281
"TERRACE_UC",2012,1.486793,"STER01",36.944908,-122.066281
"TERRACE_UC",2013,1.38162938948837,"STER01",36.944908,-122.066281
"TERRACE_UC",2014,1.44067220204651,"STER01",36.944908,-122.066281
"TERRACE_UC",2015,1.2800351627907,"STER01",36.944908,-122.066281
"TERRACE_UC",2016,1.39606330232558,"STER01",36.944908,-122.066281
"TERRACE_DC",1985,0.193365852928571,"STER02",36.944871,-122.064289
"TERRACE_DC",1986,0.262907862642857,"STER02",36.944871,-122.064289
"TERRACE_DC",1987,0.252182555309524,"STER02",36.944871,-122.064289
"TERRACE_DC",1988,0.254315123928571,"STER02",36.944871,-122.064289
"TERRACE_DC",1989,0.368710790857143,"STER02",36.944871,-122.064289
"TERRACE_DC",1990,0.547131671761905,"STER02",36.944871,-122.064289
"TERRACE_DC",1991,0.725248265619048,"STER02",36.944871,-122.064289
"TERRACE_DC",1992,0.933064675071429,"STER02",36.944871,-122.064289
"TERRACE_DC",1993,1.00494759761905,"STER02",36.944871,-122.064289
"TERRACE_DC",1994,0.979949385,"STER02",36.944871,-122.064289
"TERRACE_DC",1995,0.841840355738095,"STER02",36.944871,-122.064289
"TERRACE_DC",1996,0.820311688,"STER02",36.944871,-122.064289
"TERRACE_DC",1997,0.979142197785714,"STER02",36.944871,-122.064289
"TERRACE_DC",1998,1.11437300564286,"STER02",36.944871,-122.064289
"TERRACE_DC",1999,1.21039962530952,"STER02",36.944871,-122.064289
"TERRACE_DC",2000,1.10289741902381,"STER02",36.944871,-122.064289
"TERRACE_DC",2001,1.0520662072619,"STER02",36.944871,-122.064289
"TERRACE_DC",2002,1.0681130407619,"STER02",36.944871,-122.064289
"TERRACE_DC",2003,1.25824111695238,"STER02",36.944871,-122.064289
"TERRACE_DC",2004,1.50119351445238,"STER02",36.944871,-122.064289
"TERRACE_DC",2005,1.54986464907143,"STER02",36.944871,-122.064289
"TERRACE_DC",2006,1.5843176317619,"STER02",36.944871,-122.064289
"TERRACE_DC",2007,1.51104222880952,"STER02",36.944871,-122.064289
"TERRACE_DC",2008,1.554272091,"STER02",36.944871,-122.064289
"TERRACE_DC",2009,1.60806552380952,"STER02",36.944871,-122.064289
"TERRACE_DC",2010,1.45757939647619,"STER02",36.944871,-122.064289
"TERRACE_DC",2012,1.52219283333333,"STER02",36.944871,-122.064289
"TERRACE_DC",2013,1.41452532733333,"STER02",36.944871,-122.064289
"TERRACE_DC",2014,1.47497392114286,"STER02",36.944871,-122.064289
"TERRACE_DC",2015,1.31051219047619,"STER02",36.944871,-122.064289
"TERRACE_DC",2016,1.4293029047619,"STER02",36.944871,-122.064289
"PINOS_CEN",1985,3.29435394617391,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1986,3.46517036053623,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1987,3.69442609810145,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1988,3.9364249537971,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1989,3.92617409934783,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1990,4.06552009971015,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1991,3.79371645282609,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1992,3.94796982371015,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1993,4.01748444497101,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1994,4.58866499662319,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1995,4.45002961607246,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1996,4.46467049413044,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1997,4.3573845615942,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1998,4.20508239036232,"SPNS01",36.640454,-121.928734
"PINOS_CEN",1999,3.67635157042029,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2000,3.51236728126087,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2001,4.01416476152174,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2002,4.63340427215942,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2003,5.39657374818841,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2004,5.46019823149275,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2005,5.89692120868116,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2006,5.01433388317391,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2007,4.97889997817391,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2008,5.19799977992754,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2009,5.82654892753623,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2010,5.89163496447826,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2012,5.14884891304348,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2013,5.49738760134783,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2014,6.12238346430435,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2015,7.62344589855072,"SPNS01",36.640454,-121.928734
"PINOS_CEN",2016,7.67248792753623,"SPNS01",36.640454,-121.928734
"ASILOMAR_UC",1985,3.91477763740741,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1986,4.12844491742593,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1987,4.43470328742593,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1988,4.71319866098148,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1989,4.70573954992593,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1990,4.63802549094444,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1991,4.38459807255556,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1992,4.71780776261111,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1993,5.09132913562963,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1994,5.64700913751852,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1995,5.39566582022222,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1996,5.45244362987037,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1997,5.49758598598148,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1998,5.33075662783333,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",1999,4.54027030272222,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2000,4.35131905331481,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2001,4.99302086338889,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2002,5.73589072785185,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2003,6.49653673459259,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2004,6.52266103744444,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2005,7.18670235187037,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2006,6.23882792125926,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2007,6.18749144924074,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2008,6.33593384216667,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2009,7.03182396296296,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2010,7.10437731714815,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2012,6.15894057407407,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2013,6.64257658664815,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2014,7.35478257042593,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2015,9.34402362962963,"SASL02",36.636512,-121.945589
"ASILOMAR_UC",2016,9.5184017962963,"SASL02",36.636512,-121.945589
"OTTER_PT_DC",1985,3.22003137928767,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1986,3.38452830158904,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1987,3.57903177819178,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1988,3.83711726108219,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1989,3.80726144610959,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1990,4.05484146216438,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1991,3.76471339760274,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1992,3.86893594773973,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1993,3.87722143335616,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1994,4.52223385372603,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1995,4.40682585980822,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1996,4.40969781536986,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1997,4.23588454317808,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1998,4.09848640472603,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",1999,3.5733456829726,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2000,3.36976231012329,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2001,3.85015277128767,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2002,4.4754484989726,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2003,5.24158474919178,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2004,5.29997354063014,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2005,5.6904470389589,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2006,4.84766312257534,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2007,4.84511883617808,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2008,5.10148494893151,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2009,5.68929279452055,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2010,5.73784985716438,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2012,5.03815732876712,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2013,5.39224239543836,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2014,6.00032127645205,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2015,7.34778156164384,"SOTT02",36.636484,-121.921162
"OTTER_PT_DC",2016,7.32423063013699,"SOTT02",36.636484,-121.921162
"OTTER_PT_UC",1985,3.21073935081333,"SOTT01",36.634633,-121.918929
"OTTER_PT_UC",1986,3.35684627165333,"SOTT01",36.634633,-121.918929
"OTTER_PT_UC",1987,3.54491757824,"SOTT01",36.634633,-121.918929
"OTTER_PT_UC",1988,3.79624689752,"SOTT01",36.634633,-121.918929
"OTTER_PT_UC",1989,3.76141433064,"SOTT01",36.634633,-121.918929
"OTTER_PT_UC",1990,4.00717839408,"SOTT01",36.634633,-121.918929
"OTTER_PT_UC",1991,3.72898359268,"SOTT01",36.634633,-121.918929
"OTTER_PT_UC",1992,3.83071775057333,"SOTT01",36.634633,-121.918929
"OTTER_PT_UC",1993,3.86828600233333,"SOTT01",36.634633,-121.918929
