21,sitename,PISCO_CODE,PERIMETER,AREA,DEPTH,ATOS_ID,HAB_ID,ACRES,HECTARES,ZONE_CODE,ZONE,Year,POLY_ID,dens_sm,pupratio,lin_dens,trend5yr,Sect_ID
67,ESTERO_CEN,SEST01,3.637948949,0.594951473,-30 to -60m,775,775o,147.0157106,59.49514727,o,3,2016,775o,0,0.147059,2.47619,0.048828,9
67,ESTERO_CEN,SEST01,4.070590116,0.682241607,0 to -30m,772,772n,168.5855726,68.22416071,n,2,2016,772n,4.262404,0.188679,3,0.058729,9
67,ESTERO_CEN,SEST01,3.93198406,0.744105247,0 to -30m,771,771n,183.872411,74.41052473,n,2,2016,771n,5.269507,0.208333,3.68254,0.061815,9
67,ESTERO_CEN,SEST01,3.904476739,0.732931287,-30 to -60m,774,774o,181.1112652,73.29312866,o,3,2016,774o,0,0.185185,3.047619,0.052263,9
67,ESTERO_CEN,SEST01,4.432961228,0.820880746,0 to -30m,774,774n,202.8440499,82.0880746,n,2,2016,774n,4.255955,0.185185,3.047619,0.052263,9
67,ESTERO_CEN,SEST01,3.500935307,0.624322238,-30 to -60m,777,777o,154.2733847,62.43222379,o,3,2016,777o,0.020357,0.150794,2.301587,0.041553,9
67,ESTERO_CEN,SEST01,4.237518063,0.689529178,0 to -30m,775,775n,170.3863705,68.95291778,n,2,2016,775n,3.387571,0.147059,2.47619,0.048828,9
67,ESTERO_CEN,SEST01,4.238642234,0.654643245,0 to -30m,776,776n,161.7658687,65.46432448,n,2,2016,776n,2.945403,0.129032,2.222222,0.045283,9
67,ESTERO_CEN,SEST01,4.549601018,0.81565535,0 to -30m,773,773n,201.5528263,81.56553498,n,2,2016,773n,4.187357,0.18125,3,0.055551,9
67,ESTERO_CEN,SEST01,3.284254018,0.587114018,-30 to -60m,778,778o,145.0790333,58.71140176,o,3,2016,778o,0.086784,0.155556,2.47619,0.037626,9
67,ESTERO_CEN,SEST01,3.567501615,0.591148505,-30 to -60m,776,776o,146.0759769,59.11485052,o,3,2016,776o,0,0.129032,2.222222,0.045283,9
67,ESTERO_CEN,SEST01,5.947715445,1.027554041,0 to -30m,792,792n,253.9141333,102.7554041,n,2,2016,792n,3.92722,0.260274,4.380952,-0.031479,9
67,ESTERO_CEN,SEST01,5.696278672,1.167677747,0 to -30m,791,791n,288.5394552,116.7677747,n,2,2016,791n,3.556635,0.252475,4.015873,-0.026151,9
67,ESTERO_CEN,SEST01,5.528152708,1.106469131,0 to -30m,790,790n,273.4144766,110.6469131,n,2,2016,790n,3.523858,0.241026,3.84127,-0.020817,9
67,ESTERO_CEN,SEST01,3.691922524,0.708220641,-30 to -60m,783,783o,175.0051316,70.82206406,o,3,2016,783o,0.111439,0.22905,3.492063,0.015043,9
67,ESTERO_CEN,SEST01,4.587699298,0.841787463,0 to -30m,782,782n,208.0102122,84.17874631,n,2,2016,782n,3.586723,0.222857,3.396825,0.019884,9
67,ESTERO_CEN,SEST01,3.749295223,0.615720863,-30 to -60m,785,785o,152.1479387,61.57208628,o,3,2016,785o,0.111439,0.220238,3.253968,0.005043,9
67,ESTERO_CEN,SEST01,4.209743532,0.658641698,0 to -30m,784,784n,162.753908,65.86416979,n,2,2016,784n,3.625058,0.22905,3.492063,0.010098,9
67,ESTERO_CEN,SEST01,4.083695124,0.640381247,0 to -30m,785,785n,158.2416522,64.03812465,n,2,2016,785n,3.305253,0.220238,3.253968,0.005043,9
67,ESTERO_CEN,SEST01,4.475634343,0.816783069,0 to -30m,783,783n,201.8314917,81.67830686,n,2,2016,783n,3.631662,0.22905,3.492063,0.015043,9
67,ESTERO_CEN,SEST01,4.077180851,0.713383757,-30 to -60m,786,786o,176.2809655,71.33837572,o,3,2016,786o,0.111439,0.236559,3.650794,-3.40E-05,9
67,ESTERO_CEN,SEST01,3.614809279,0.596797772,-30 to -60m,784,784o,147.4719412,59.67977723,o,3,2016,784o,0.111439,0.22905,3.492063,0.010098,9
67,ESTERO_CEN,SEST01,3.568131711,0.695601895,-30 to -60m,782,782o,171.8869715,69.56018946,o,3,2016,782o,0.086784,0.222857,3.396825,0.019884,9
67,ESTERO_CEN,SEST01,4.308085032,0.739806724,-30 to -60m,787,787o,182.8102226,73.98067235,o,3,2016,787o,0.134801,0.232804,3.698413,-0.005171,9
67,ESTERO_CEN,SEST01,3.83496822,0.614544949,0 to -30m,786,786n,151.857364,61.45449487,n,2,2016,786n,3.561547,0.236559,3.650794,-3.40E-05,9
67,ESTERO_CEN,SEST01,3.464671303,0.519555067,0 to -30m,787,787n,128.3848529,51.95550667,n,2,2016,787n,3.57773,0.232804,3.698413,-0.005171,9
67,ESTERO_CEN,SEST01,4.520903884,0.800732613,-30 to -60m,789,789o,197.8653377,80.07326125,o,3,2016,789o,0.157765,0.238342,3.793651,-0.015536,9
67,ESTERO_CEN,SEST01,4.289078375,0.753656702,0 to -30m,788,788n,186.2326269,75.36567023,n,2,2016,788n,3.59734,0.244792,3.793651,-0.010322,9
67,ESTERO_CEN,SEST01,4.60739147,0.826517299,-30 to -60m,790,790o,204.2368724,82.65172987,o,3,2016,790o,0.157765,0.241026,3.84127,-0.020817,9
67,ESTERO_CEN,SEST01,5.048088761,0.91671247,0 to -30m,789,789n,226.5245845,91.67124696,n,2,2016,789n,3.566129,0.238342,3.793651,-0.015536,9
67,ESTERO_CEN,SEST01,4.619344147,0.906885036,-30 to -60m,788,788o,224.0961729,90.68850364,o,3,2016,788o,0.134801,0.244792,3.793651,-0.010322,9
68,ESTERO_CEN,SEST01,4.88119047,0.977476276,-30 to -60m,791,791o,241.5396481,97.74762761,o,3,2016,791o,0.157765,0.252475,4.015873,-0.026151,9
68,FALSE_SUR_CEN,SFSR01,3.147155613,0.369734825,0 to -30m,498,498n,91.36346496,36.9734825,n,2,2016,498n,4.036129,0.190476,3.174603,0.144721,5
68,FALSE_SUR_CEN,SFSR01,3.316062143,0.488822217,0 to -30m,497,497n,120.7906003,48.88222168,n,2,2016,497n,3.803114,0.170886,2.936508,0.141456,5
68,FALSE_SUR_CEN,SFSR01,3.556426226,0.590151314,0 to -30m,495,495n,145.8295656,59.0151314,n,2,2016,495n,3.61362,0.1875,2.714286,0.135286,5
68,FALSE_SUR_CEN,SFSR01,2.178110422,0.240766194,0 to -30m,499,499n,59.49462212,24.07661936,n,2,2016,499n,4.301208,0.175824,3.396825,0.148044,6
68,FALSE_SUR_CEN,SFSR01,4.117208563,0.562316082,0 to -30m,500,500n,138.9513299,56.23160819,n,2,2016,500n,3.348421,0.175325,2.873016,0.151424,6
68,FALSE_SUR_CEN,SFSR01,3.551028764,0.581450659,0 to -30m,496,496n,143.6795868,58.14506587,n,2,2016,496n,3.680894,0.178808,2.825397,0.138291,5
68,FALSE_SUR_CEN,SFSR01,3.499609237,0.56074219,0 to -30m,494,494n,138.5624128,56.07421903,n,2,2016,494n,3.92568,0.149254,2.444444,0.132458,5
68,FALSE_SUR_CEN,SFSR01,6.389807543,1.355174271,-30 to -60m,495,495o,334.8708551,135.5174271,o,3,2016,495o,0,0.1875,2.714286,0.135286,5
68,FALSE_SUR_CEN,SFSR01,5.864484717,1.140227317,-30 to -60m,496,496o,281.7563061,114.0227317,o,3,2016,496o,0,0.178808,2.825397,0.138291,5
68,FALSE_SUR_CEN,SFSR01,5.393063179,0.997925314,-30 to -60m,497,497o,246.5927155,99.79253143,o,3,2016,497o,0,0.170886,2.936508,0.141456,5
68,FALSE_SUR_CEN,SFSR01,5.252070369,1.056054932,-30 to -60m,498,498o,260.9568567,105.6054932,o,3,2016,498o,0,0.190476,3.174603,0.144721,5
68,FALSE_SUR_CEN,SFSR01,5.011606266,0.844547854,-30 to -60m,499,499o,208.6923196,84.45478538,o,3,2016,499o,0,0.175824,3.396825,0.148044,6
68,FALSE_SUR_CEN,SFSR01,5.346815287,0.862562906,0 to -30m,507,507n,213.1439359,86.25629058,n,2,2016,507n,4.044109,0.102128,4.111111,0.176533,6
68,FALSE_SUR_CEN,SFSR01,5.665512558,1.166705004,0 to -30m,505,505n,288.2990851,116.6705004,n,2,2016,505n,4.09553,0.101266,4.142857,0.169461,6
68,FALSE_SUR_CEN,SFSR01,5.057609228,1.062507174,0 to -30m,503,503n,262.5512405,106.2507174,n,2,2016,503n,4.167354,0.101266,4.142857,0.162114,6
68,FALSE_SUR_CEN,SFSR01,4.338558475,0.64654821,0 to -30m,501,501n,159.7655421,64.65482101,n,2,2016,501n,3.152145,0.16,2.761905,0.154949,6
68,FALSE_SUR_CEN,SFSR01,4.649457749,0.84235026,0 to -30m,508,508n,208.1492824,84.23502605,n,2,2016,508n,4.044109,0.102128,4.111111,0.179542,6
68,FALSE_SUR_CEN,SFSR01,5.677910748,1.04737503,0 to -30m,506,506n,258.8120063,104.737503,n,2,2016,506n,4.07001,0.101695,4.126984,0.173143,6
68,FALSE_SUR_CEN,SFSR01,5.081678588,0.923500534,0 to -30m,504,504n,228.2019518,92.35005343,n,2,2016,504n,4.109283,0.101266,4.142857,0.165805,6
68,FALSE_SUR_CEN,SFSR01,4.58064493,0.724635058,0 to -30m,502,502n,179.0612224,72.46350581,n,2,2016,502n,3.445125,0.136364,3.174603,0.15853,6
68,FALSE_SUR_CEN,SFSR01,5.428201007,1.298580936,-30 to -60m,505,505o,320.8863375,129.8580936,o,3,2016,505o,0,0.101266,4.142857,0.169461,6
68,FALSE_SUR_CEN,SFSR01,5.585309884,1.211061394,-30 to -60m,504,504o,299.2597878,121.1061394,o,3,2016,504o,0,0.101266,4.142857,0.165805,6
68,FALSE_SUR_CEN,SFSR01,5.707216755,1.322454778,-30 to -60m,503,503o,326.7856925,132.2454778,o,3,2016,503o,0,0.101266,4.142857,0.162114,6
68,FALSE_SUR_CEN,SFSR01,5.500113871,1.108616117,-30 to -60m,501,501o,273.9450086,110.8616117,o,3,2016,501o,0,0.16,2.761905,0.154949,6
68,FALSE_SUR_CEN,SFSR01,5.494684068,1.133640461,-30 to -60m,502,502o,280.1286586,113.3640461,o,3,2016,502o,0,0.136364,3.174603,0.15853,6
68,FALSE_SUR_CEN,SFSR01,5.229685276,0.94166264,-30 to -60m,500,500o,232.6899058,94.16626398,o,3,2016,500o,0,0.175325,2.873016,0.151424,6
68,FALSE_SUR_CEN,SFSR01,4.232762107,0.79421106,-30 to -60m,512,512o,196.2538269,79.42110598,o,3,2016,512o,0,0.099099,3.873016,0.18797,6
68,FALSE_SUR_CEN,SFSR01,5.464686735,1.167177523,-30 to -60m,511,511o,288.4158471,116.7177523,o,3,2016,511o,0,0.103896,4.047619,0.186379,6
68,FALSE_SUR_CEN,SFSR01,6.255790777,1.667155946,-30 to -60m,510,510o,411.9632059,166.7155946,o,3,2016,510o,0,0.105932,4.142857,0.184474,6
68,FALSE_SUR_CEN,SFSR01,6.331250002,1.518882408,-30 to -60m,509,509o,375.3240167,151.8882408,o,3,2016,509o,0,0.102128,4.111111,0.182202,6
68,FALSE_SUR_CEN,SFSR01,6.064941347,1.344545065,-30 to -60m,508,508o,332.2443212,134.4545065,o,3,2016,508o,0,0.102128,4.111111,0.179542,6
68,FALSE_SUR_CEN,SFSR01,5.400642865,1.116350144,-30 to -60m,507,507o,275.8561282,111.6350144,o,3,2016,507o,0,0.102128,4.111111,0.176533,6
68,FALSE_SUR_CEN,SFSR01,4.845358938,0.965904734,-30 to -60m,506,506o,238.6802577,96.59047336,o,3,2016,506o,0,0.101695,4.126984,0.173143,6
68,FALSE_SUR_CEN,SFSR01,4.701600878,0.650261073,0 to -30m,517,517n,160.6830105,65.02610729,n,2,2016,517n,3.492088,0.10303,2.888889,0.191731,6
68,FALSE_SUR_CEN,SFSR01,5.112663504,0.738987154,0 to -30m,516,516n,182.6077026,73.8987154,n,2,2016,516n,3.192897,0.084848,2.84127,0.191558,6
68,FALSE_SUR_CEN,SFSR01,5.875449031,1.149242499,0 to -30m,515,515n,283.9840062,114.9242499,n,2,2016,515n,2.930546,0.099448,3.15873,0.190996,6
68,FALSE_SUR_CEN,SFSR01,5.92913335,0.923849223,0 to -30m,514,514n,228.2881146,92.38492227,n,2,2016,514n,2.966994,0.101064,3.285714,0.19024,6
68,FALSE_SUR_CEN,SFSR01,6.40246482,1.272016305,0 to -30m,513,513n,314.3220742,127.2016305,n,2,2016,513n,3.088944,0.09596,3.444444,0.189284,6
68,FALSE_SUR_CEN,SFSR01,6.03640825,1.059856119,0 to -30m,511,511n,261.8961506,105.9856119,n,2,2016,511n,3.906328,0.103896,4.047619,0.186379,6
68,FALSE_SUR_CEN,SFSR01,5.0343263,0.79540934,0 to -30m,509,509n,196.5499283,79.54093396,n,2,2016,509n,4.044109,0.102128,4.111111,0.182202,6
68,FALSE_SUR_CEN,SFSR01,6.30922107,1.183010129,0 to -30m,512,512n,292.3281691,118.3010129,n,2,2016,512n,3.650098,0.099099,3.873016,0.18797,6
68,FALSE_SUR_CEN,SFSR01,5.300337412,1.089453347,0 to -30m,510,510n,269.2097849,108.9453347,n,2,2016,510n,4.058506,0.105932,4.142857,0.184474,6
68,FALSE_SUR_CEN,SFSR01,3.575100807,0.588511199,-30 to -60m,513,513o,145.4242843,58.85111989,o,3,2016,513o,0,0.09596,3.444444,0.189284,6
68,FALSE_SUR_CEN,SFSR01,2.934284852,0.457891242,-30 to -60m,515,515o,113.1473899,45.78912415,o,3,2016,515o,0,0.099448,3.15873,0.190996,6
68,FALSE_SUR_CEN,SFSR01,2.326026247,0.269762145,-30 to -60m,517,517o,66.65967777,26.97621451,o,3,2016,517o,0,0.10303,2.888889,0.191731,6
68,FALSE_SUR_CEN,SFSR01,2.429207101,0.288330038,-30 to -60m,516,516o,71.24790406,28.83300381,o,3,2016,516o,0,0.084848,2.84127,0.191558,6
69,FALSE_SUR_CEN,SFSR01,3.093634075,0.454296872,-30 to -60m,514,514o,112.2592019,45.4296872,o,3,2016,514o,0,0.101064,3.285714,0.19024,6
69,FULLERS_CEN,SFLR01,2.686135718,0.397012762,0 to -30m,539,539n,98.10398996,39.70127618,n,2,2016,539n,12.352842,0.308176,3.301587,0.138034,6
69,FULLERS_CEN,SFLR01,1.994368708,0.234706165,-30 to -60m,540,540o,57.99715651,23.47061653,o,3,2016,540o,0.601548,0.320261,3.206349,0.134056,6
69,FULLERS_CEN,SFLR01,2.628781555,0.388900496,0 to -30m,540,540n,96.09940541,38.8900496,n,2,2016,540n,12.221382,0.320261,3.206349,0.134056,6
69,FULLERS_CEN,SFLR01,2.381426109,0.282140058,-30 to -60m,541,541o,69.71832655,28.21400576,o,3,2016,541o,0.601548,0.335616,3.095238,0.130155,6
69,FULLERS_CEN,SFLR01,2.094404441,0.241311254,0 to -30m,541,541n,59.62930939,24.13112537,n,2,2016,541n,12.055918,0.335616,3.095238,0.130155,6
69,FULLERS_CEN,SFLR01,2.550609899,0.19551671,-30 to -60m,542,542o,48.31323124,19.55167101,o,3,2016,542o,0.601548,0.330986,3,0.126314,6
69,FULLERS_CEN,SFLR01,1.435731398,0.074996811,0 to -30m,542,542n,18.53211569,7.499681138,n,2,2016,542n,11.977165,0.330986,3,0.126314,6
69,FULLERS_CEN,SFLR01,2.430311159,0.331182631,-30 to -60m,534,534o,81.83701028,33.11826306,o,3,2016,534o,0.601548,0.265152,2.650794,0.158287,6
69,FULLERS_CEN,SFLR01,3.306913297,0.490360855,0 to -30m,533,533n,121.1708062,49.03608554,n,2,2016,533n,6.704294,0.246032,2.492063,0.162157,6
69,FULLERS_CEN,SFLR01,2.309158788,0.303353,-30 to -60m,535,535o,74.96015876,30.33529999,o,3,2016,535o,0.601548,0.282759,2.952381,0.154339,6
69,FULLERS_CEN,SFLR01,2.485738567,0.369763534,-30 to -60m,536,536o,91.37055907,36.97635338,o,3,2016,536o,0.601548,0.304054,3.063492,0.150313,6
69,FULLERS_CEN,SFLR01,3.043772649,0.452756171,0 to -30m,535,535n,111.8784863,45.2756171,n,2,2016,535n,10.702007,0.282759,2.952381,0.154339,6
69,FULLERS_CEN,SFLR01,3.07674264,0.469217655,0 to -30m,534,534n,115.9462075,46.92176546,n,2,2016,534n,8.404131,0.265152,2.650794,0.158287,6
69,FULLERS_CEN,SFLR01,1.110952872,0.048018637,-30 to -60m,543,543o,11.8656635,4.801863653,o,3,2016,543o,0.601548,0.333333,3.047619,0.122488,6
69,FULLERS_CEN,SFLR01,1.181983411,0.085755428,0 to -30m,543,543n,21.19062784,8.575542838,n,2,2016,543n,12.185198,0.333333,3.047619,0.122488,6
69,FULLERS_CEN,SFLR01,1.264219363,0.070879482,0 to -30m,544,544n,17.51470146,7.087948207,n,2,2016,544n,12.574474,0.312925,3.063492,0.118688,6
69,FULLERS_CEN,SFLR01,1.167121517,0.050072276,-30 to -60m,544,544o,12.37312894,5.007227631,o,3,2016,544o,0.601548,0.312925,3.063492,0.118688,6
69,FULLERS_CEN,SFLR01,2.35011712,0.294657111,-30 to -60m,528,528o,72.81135783,29.46571111,o,3,2016,528o,0,0.238095,2.063492,0.177884,6
69,FULLERS_CEN,SFLR01,2.323109032,0.304489616,-30 to -60m,527,527o,75.24102261,30.44896156,o,3,2016,527o,0,0.221053,1.84127,0.180245,6
69,FULLERS_CEN,SFLR01,2.598246503,0.383519452,-30 to -60m,529,529o,94.76972053,38.35194522,o,3,2016,529o,0,0.231481,2.111111,0.175253,6
69,FULLERS_CEN,SFLR01,2.67422031,0.380859702,-30 to -60m,530,530o,94.11248183,38.08597015,o,3,2016,530o,0,0.252174,2.285714,0.17233,6
69,FULLERS_CEN,SFLR01,2.826376866,0.428495416,-30 to -60m,531,531o,105.8835232,42.84954159,o,3,2016,531o,0,0.241935,2.444444,0.169171,6
69,FULLERS_CEN,SFLR01,2.830832881,0.432445211,-30 to -60m,532,532o,106.8595388,43.2445211,o,3,2016,532o,0,0.246032,2.492063,0.165784,6
69,FULLERS_CEN,SFLR01,2.828202918,0.418524449,0 to -30m,531,531n,103.4196435,41.85244486,n,2,2016,531n,5.762307,0.241935,2.444444,0.169171,6
69,FULLERS_CEN,SFLR01,2.565862623,0.357899357,-30 to -60m,533,533o,88.43885712,35.78993569,o,3,2016,533o,0,0.246032,2.492063,0.162157,6
69,FULLERS_CEN,SFLR01,3.109756551,0.519710838,0 to -30m,529,529n,128.423345,51.97108384,n,2,2016,529n,4.601932,0.231481,2.111111,0.175253,6
69,FULLERS_CEN,SFLR01,3.036593791,0.483414276,0 to -30m,532,532n,119.4542691,48.34142759,n,2,2016,532n,6.704294,0.246032,2.492063,0.165784,6
69,FULLERS_CEN,SFLR01,2.904073561,0.4489354,0 to -30m,530,530n,110.9343533,44.89354002,n,2,2016,530n,5.027915,0.252174,2.285714,0.17233,6
69,FULLERS_CEN,SFLR01,3.087901259,0.455977134,0 to -30m,528,528n,112.6744035,45.59771336,n,2,2016,528n,4.488129,0.238095,2.063492,0.177884,6
69,FULLERS_CEN,SFLR01,2.260825847,0.309480146,-30 to -60m,537,537o,76.47420946,30.94801457,o,3,2016,537o,0.601548,0.296296,2.777778,0.146204,6
69,FULLERS_CEN,SFLR01,2.179906253,0.290784905,-30 to -60m,538,538o,71.85451492,29.07849052,o,3,2016,538o,0.601548,0.308176,3.301587,0.142102,6
69,FULLERS_CEN,SFLR01,2.849282001,0.447588551,0 to -30m,537,537n,110.6015395,44.75885505,n,2,2016,537n,10.33641,0.296296,2.777778,0.146204,6
69,FULLERS_CEN,SFLR01,2.083936089,0.265991708,-30 to -60m,539,539o,65.72798247,26.5991708,o,3,2016,539o,0.601548,0.308176,3.301587,0.138034,6
69,FULLERS_CEN,SFLR01,2.58973102,0.35146709,0 to -30m,538,538n,86.84940939,35.14670902,n,2,2016,538n,12.352842,0.308176,3.301587,0.142102,6
69,FULLERS_CEN,SFLR01,3.125375951,0.539879421,0 to -30m,536,536n,133.4071102,53.98794205,n,2,2016,536n,11.089284,0.304054,3.063492,0.150313,6
69,FULLERS_CEN,SFLR01,1.148205767,0.060480432,-30 to -60m,545,545o,14.94504012,6.04804316,o,3,2016,545o,0.601548,0.310811,3.079365,0.114869,6
69,FULLERS_CEN,SFLR01,1.474097389,0.104218298,-30 to -60m,546,546o,25.75290231,10.42182981,o,3,2016,546o,0.601548,0.321678,3,0.111157,6
69,FULLERS_CEN,SFLR01,1.508677626,0.117300805,-30 to -60m,547,547o,28.98566006,11.73008046,o,3,2016,547o,0.601548,0.338235,2.888889,0.107519,6
69,FULLERS_CEN,SFLR01,1.662589938,0.146940734,-30 to -60m,548,548o,36.30984623,14.69407344,o,3,2016,548o,0.601548,0.348485,2.825397,0.104283,6
69,FULLERS_CEN,SFLR01,2.005848422,0.205276069,0 to -30m,547,547n,50.72482125,20.52760686,n,2,2016,547n,13.417417,0.338235,2.888889,0.107519,6
69,FULLERS_CEN,SFLR01,1.483578252,0.129171912,0 to -30m,545,545n,31.91907451,12.91719117,n,2,2016,545n,12.811768,0.310811,3.079365,0.114869,6
69,FULLERS_CEN,SFLR01,2.140470343,0.28404272,0 to -30m,546,546n,70.18848471,28.40427201,n,2,2016,546n,12.645448,0.321678,3,0.111157,6
69,FULLERS_CEN,SFLR01,1.598484267,0.160980555,-30 to -60m,550,550o,39.77916139,16.09805548,o,3,2016,550o,0.601548,0.346457,2.714286,0.099098,6
69,FULLERS_CEN,SFLR01,1.645406963,0.15190156,-30 to -60m,549,549o,37.53569302,15.19015604,o,3,2016,549o,0.601548,0.341463,2.619048,0.10149,6
69,FULLERS_CEN,SFLR01,2.595911634,0.357116953,0 to -30m,549,549n,88.24552099,35.71169534,n,2,2016,549n,12.728026,0.341463,2.619048,0.10149,6
69,FULLERS_CEN,SFLR01,2.244447727,0.300104813,0 to -30m,550,550n,74.15751428,30.01048129,n,2,2016,550n,13.060036,0.346457,2.714286,0.099098,6
70,FULLERS_CEN,SFLR01,2.160779141,0.272625616,0 to -30m,548,548n,67.36725674,27.26256156,n,2,2016,548n,13.282825,0.348485,2.825397,0.104283,6
70,GREEN_PEAK_CEN,SGRP01,6.444300894,1.365898255,0 to -30m,880,880n,337.5208092,136.5898255,n,2,2016,880n,0.829232,0.206349,1.206349,0.058898,11
70,GREEN_PEAK_CEN,SGRP01,6.464896872,1.144084982,0 to -30m,881,881n,282.709556,114.4084982,n,2,2016,881n,0.829232,0.206349,1.206349,0.061405,11
70,GREEN_PEAK_CEN,SGRP01,8.40946102,1.897797647,0 to -30m,882,882n,468.9560114,189.7797647,n,2,2016,882n,0.829232,0.2,1.238095,0.06384,11
70,GREEN_PEAK_CEN,SGRP01,8.882327623,1.477489906,0 to -30m,883,883n,365.0957069,147.7489906,n,2,2016,883n,0.829232,0.2,1.238095,0.06639,11
70,GREEN_PEAK_CEN,SGRP01,8.90924773,1.788147654,0 to -30m,884,884n,441.8609081,178.8147654,n,2,2016,884n,0.892839,0.188406,1.301587,0.069085,11
70,GREEN_PEAK_CEN,SGRP01,7.686801673,1.146511693,0 to -30m,885,885n,283.3092092,114.6511693,n,2,2016,885n,1.26891,0.2,1.904762,0.071845,11
70,GREEN_PEAK_CEN,SGRP01,7.771914235,1.61991948,-30 to -60m,882,882o,400.290821,161.991948,o,3,2016,882o,0.023046,0.2,1.238095,0.06384,11
70,GREEN_PEAK_CEN,SGRP01,7.737333554,1.426380581,-30 to -60m,881,881o,352.4663176,142.6380581,o,3,2016,881o,0.005355,0.206349,1.206349,0.061405,11
70,GREEN_PEAK_CEN,SGRP01,7.82808879,1.855570611,-30 to -60m,880,880o,458.5214837,185.5570611,o,3,2016,880o,0.005355,0.206349,1.206349,0.058898,11
70,GREEN_PEAK_CEN,SGRP01,6.563662364,1.262956197,0 to -30m,879,879n,312.0832728,126.2956197,n,2,2016,879n,1.476176,0.205128,1.492063,0.056316,11
70,GREEN_PEAK_CEN,SGRP01,6.757262258,1.358892141,0 to -30m,878,878n,335.7895608,135.8892141,n,2,2016,878n,1.715174,0.195122,1.555556,0.05362,11
70,GREEN_PEAK_CEN,SGRP01,6.793927441,1.49810349,0 to -30m,877,877n,370.1894343,149.810349,n,2,2016,877n,1.745655,0.192771,1.571429,0.050752,11
70,GREEN_PEAK_CEN,SGRP01,7.092074075,1.512138276,0 to -30m,876,876n,373.6575055,151.2138276,n,2,2016,876n,1.745655,0.192771,1.571429,0.047795,11
70,GREEN_PEAK_CEN,SGRP01,7.075080692,1.661496379,0 to -30m,875,875n,410.5646966,166.1496379,n,2,2016,875n,2.045477,0.204545,1.68254,0.044716,11
70,GREEN_PEAK_CEN,SGRP01,4.835451724,0.84132103,0 to -30m,873,873n,207.894954,84.132103,n,2,2016,873n,3.460002,0.216667,2.31746,0.037899,11
70,GREEN_PEAK_CEN,SGRP01,5.569287013,0.916545835,0 to -30m,874,874n,226.4834083,91.65458353,n,2,2016,874n,3.430528,0.216667,2.31746,0.041376,11
70,GREEN_PEAK_CEN,SGRP01,4.599506384,0.683805124,0 to -30m,872,872n,168.971926,68.38051241,n,2,2016,872n,4.021772,0.225564,2.587302,0.034312,11
70,GREEN_PEAK_CEN,SGRP01,7.338205085,1.663533916,-30 to -60m,879,879o,411.0681829,166.3533916,o,3,2016,879o,0.005355,0.205128,1.492063,0.056316,11
70,GREEN_PEAK_CEN,SGRP01,6.873815999,1.511546753,-30 to -60m,878,878o,373.511337,151.1546753,o,3,2016,878o,0,0.195122,1.555556,0.05362,11
70,GREEN_PEAK_CEN,SGRP01,6.719859142,1.717412116,-30 to -60m,877,877o,424.3817762,171.7412116,o,3,2016,877o,0,0.192771,1.571429,0.050752,11
70,GREEN_PEAK_CEN,SGRP01,6.353732213,1.459250486,-30 to -60m,876,876o,360.5886479,145.9250486,o,3,2016,876o,0,0.192771,1.571429,0.047795,11
70,GREEN_PEAK_CEN,SGRP01,6.090601759,1.344519317,-30 to -60m,875,875o,332.2379586,134.4519317,o,3,2016,875o,0,0.204545,1.68254,0.044716,11
70,GREEN_PEAK_CEN,SGRP01,5.171253238,0.894240407,-30 to -60m,874,874o,220.971617,89.42404075,o,3,2016,874o,0,0.216667,2.31746,0.041376,11
70,GREEN_PEAK_CEN,SGRP01,5.30949705,1.011438342,-30 to -60m,873,873o,249.9318574,101.1438342,o,3,2016,873o,0,0.216667,2.31746,0.037899,11
70,GREEN_PEAK_CEN,SGRP01,6.054245321,1.197174051,-30 to -60m,872,872o,295.8281507,119.7174051,o,3,2016,872o,0,0.225564,2.587302,0.034312,11
70,GREEN_PEAK_CEN,SGRP01,6.37630699,1.394392339,-30 to -60m,871,871o,344.5618507,139.4392339,o,3,2016,871o,0,0.24359,3.079365,0.030595,11
70,GREEN_PEAK_CEN,SGRP01,6.217109827,1.288480495,-30 to -60m,870,870o,318.3904642,128.8480495,o,3,2016,870o,0,0.240506,3.111111,0.026738,11
70,GREEN_PEAK_CEN,SGRP01,6.075799444,1.43776024,-30 to -60m,869,869o,355.2782925,143.776024,o,3,2016,869o,0,0.238994,3.126984,0.022673,11
70,GREEN_PEAK_CEN,SGRP01,3.234110767,0.528915368,0 to -30m,871,871n,130.6978337,52.89153679,n,2,2016,871n,5.113742,0.24359,3.079365,0.030595,11
70,GREEN_PEAK_CEN,SGRP01,5.694343549,1.339607049,-30 to -60m,868,868o,331.0241109,133.9607049,o,3,2016,868o,0,0.24183,3.015873,0.018344,11
70,GREEN_PEAK_CEN,SGRP01,2.837620544,0.419028141,0 to -30m,869,869n,103.5441087,41.90281413,n,2,2016,869n,5.587009,0.238994,3.126984,0.022673,11
70,GREEN_PEAK_CEN,SGRP01,2.999253937,0.435970105,0 to -30m,870,870n,107.730559,43.59701047,n,2,2016,870n,5.214125,0.240506,3.111111,0.026738,11
70,GREEN_PEAK_CEN,SGRP01,5.076206668,1.010556039,-30 to -60m,867,867o,249.7138355,101.0556039,o,3,2016,867o,0,0.25,2.380952,0.01387,11
