sitename,PISCO_CODE,lat_wgs84,lon_wgs84,associated_mpa,MPA_STATUS,YEAR_MPA,CAMPUS,year,month,day,method
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,1999,9,30,SBTL_FISH
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2005,9,7,SBTL_FISH
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2006,8,29,SBTL_FISH
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2007,9,13,SBTL_FISH
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2007,7,11,SBTL_SWATH
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2007,7,11,SBTL_UPC
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2008,9,15,SBTL_FISH
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2009,9,28,SBTL_FISH
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_QUAD
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_SWATH
ANACAPA_ADMIRALS_CEN,SADM03,-119.42520000000,34.00288300000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_UPC
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,1999,9,30,SBTL_FISH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,1999,9,30,SBTL_SWATH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,1999,9,30,SBTL_UPC
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2005,9,7,SBTL_FISH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2006,8,29,SBTL_FISH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2007,9,13,SBTL_FISH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2007,7,11,SBTL_SWATH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2007,7,11,SBTL_UPC
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2008,9,15,SBTL_FISH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2009,9,28,SBTL_FISH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_QUAD
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_SWATH
ANACAPA_ADMIRALS_E,SADM02,-119.41800000000,34.00343300000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_UPC
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2005,9,7,SBTL_FISH
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2006,8,29,SBTL_FISH
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2007,9,13,SBTL_FISH
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2007,7,11,SBTL_SWATH
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2007,7,11,SBTL_UPC
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2008,9,15,SBTL_FISH
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2009,9,29,SBTL_FISH
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_QUAD
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_SWATH
ANACAPA_ADMIRALS_W,SADM01,-119.43438300000,34.00775000000,Anacapa Island SMCA,reference,0,UCSB,2009,7,21,SBTL_UPC
ANACAPA_BLACK_SEA_BASS_CEN,SBSB01,-119.38918300000,34.01260000000,,SMR,2003,UCSB,2006,8,24,SBTL_FISH
ANACAPA_BLACK_SEA_BASS_CEN,SBSB01,-119.38918300000,34.01260000000,,SMR,2003,UCSB,2007,9,4,SBTL_FISH
ANACAPA_BLACK_SEA_BASS_CEN,SBSB01,-119.38918300000,34.01260000000,,SMR,2003,UCSB,2008,10,23,SBTL_FISH
ANACAPA_BLACK_SEA_BASS_CEN,SBSB01,-119.38918300000,34.01260000000,,SMR,2003,UCSB,2009,9,21,SBTL_FISH
ANACAPA_BLACK_SEA_BASS_CEN,SBSB01,-119.38918300000,34.01260000000,,SMR,2003,UCSB,2010,8,31,SBTL_FISH
ANACAPA_CAT_ROCK_CEN,SCTR02,-119.42401110000,34.00359720000,,,0,UCSB,,,,
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2005,9,6,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2006,8,23,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2007,9,11,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_QUAD
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_UPC
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2008,8,7,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2008,6,24,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2008,6,24,SBTL_UPC
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2009,9,29,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_QUAD
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_CEN,SEFC03,-119.39806700000,34.00158300000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_UPC
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2005,9,6,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2006,8,23,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2007,9,11,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_QUAD
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_UPC
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2008,8,7,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2008,6,24,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2008,6,24,SBTL_UPC
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2009,9,22,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_QUAD
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_E,SEFC02,-119.38578300000,34.00450000000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_UPC
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2005,9,6,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2006,8,23,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2007,9,11,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_QUAD
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2007,7,18,SBTL_UPC
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2008,8,7,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2008,6,24,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2008,6,24,SBTL_UPC
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2009,9,29,SBTL_FISH
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_QUAD
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_SWATH
ANACAPA_EAST_FISH_CAMP_W,SEFC01,-119.40416700000,34.00308300000,Anacapa Island SMR,reference,0,UCSB,2009,7,7,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2000,10,11,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2000,9,20,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2000,9,20,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2000,9,20,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2001,9,5,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2001,8,9,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2001,8,9,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2001,8,9,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2002,9,9,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2002,8,1,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2002,8,1,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2002,8,1,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2003,10,9,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2003,7,17,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2003,7,17,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2003,7,17,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2004,8,31,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2004,7,1,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2004,7,1,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2004,7,1,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2005,9,9,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2005,6,29,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2005,6,29,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2005,6,29,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2006,8,23,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2006,8,4,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2006,8,4,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2006,8,4,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2007,10,11,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2007,7,19,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2007,7,19,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2007,7,19,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2008,10,8,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2008,7,15,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2008,7,15,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2009,9,23,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2009,7,20,SBTL_QUAD
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2009,7,20,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2009,7,20,SBTL_UPC
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2010,9,1,SBTL_FISH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2010,7,8,SBTL_SIZEFREQ
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2010,7,8,SBTL_SWATH
ANACAPA_EAST_ISLE_CEN,SEAI03,-119.36368300000,34.01766700000,Anacapa Island SMR,SMR,1978,UCSB,2010,7,8,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2000,10,11,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2000,9,20,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2000,9,20,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2000,9,20,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2001,9,5,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2001,8,28,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2001,8,28,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2001,8,28,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2002,9,9,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2002,8,1,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2002,8,1,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2002,8,1,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2003,10,9,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2003,7,16,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2003,7,16,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2003,7,16,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2004,8,31,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2004,7,1,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2004,7,1,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2004,7,1,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2005,9,13,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2005,6,29,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2005,6,29,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2005,6,29,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2006,8,24,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2006,8,4,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2006,8,4,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2006,8,4,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2007,10,11,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2007,7,19,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2007,7,19,SBTL_SIZEFREQ
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2007,7,19,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2007,7,19,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2008,10,8,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2008,7,15,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2008,7,15,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2009,9,23,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2009,7,21,SBTL_QUAD
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2009,7,21,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2009,7,21,SBTL_UPC
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2010,9,1,SBTL_FISH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2010,7,8,SBTL_SIZEFREQ
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2010,7,8,SBTL_SWATH
ANACAPA_EAST_ISLE_E,SEAI02,-119.36113300000,34.01703300000,Anacapa Island SMR,SMR,1978,UCSB,2010,7,8,SBTL_UPC
ANACAPA_EAST_ISLE_W,SEAI01,-119.37173300000,34.01586700000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_FISH
ANACAPA_EAST_ISLE_W,SEAI01,-119.37173300000,34.01586700000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_SWATH
ANACAPA_EAST_ISLE_W,SEAI01,-119.37173300000,34.01586700000,Anacapa Island SMR,SMR,1978,UCSB,1999,9,29,SBTL_UPC
ANACAPA_EAST_ISLE_W,SEAI01,-119.37173300000,34.01586700000,Anacapa Island SMR,SMR,1978,UCSB,2000,10,10,SBTL_FISH
