PERIMETER,AREA,DEPTH,ATOS_ID,HAB_ID,ACRES,HECTARES,ZONE_CODE,ZONE,Year,POLY_ID,dens_sm,pupratio,lin_dens,trend5yr,Sect_ID
5.843882649,1.104240527,0 to -30m,1153,1153n,272.8637766,110.4240527,n,2,2016,1153n,0.131485,0,0.124603,-0.051303,14
7.287309184,1.181918065,0 to -30m,1149,1149n,292.0583144,118.1918065,n,2,2016,1149n,0.449724,0,0.330952,-0.038599,14
2.536720155,0.355512174,-30 to -60m,1150,1150o,87.84897139,35.55121741,o,3,2016,1150o,0,0,0.330952,-0.041567,14
3.698506879,0.602351676,-30 to -60m,1147,1147o,148.8443408,60.23516763,o,3,2016,1147o,0,0,0.346825,-0.033263,14
2.667851015,0.380159233,-30 to -60m,1152,1152o,93.93939226,38.01592329,o,3,2016,1152o,0,0,0.124603,-0.047903,14
4.98534366,0.864146238,-30 to -60m,1145,1145o,213.5351859,86.41462384,o,3,2016,1145o,0,0,0.362698,-0.028737,14
3.29728311,0.455184665,0 to -30m,1115,1115n,112.4785802,45.51846647,n,2,2016,1115n,1.084585,0.037037,0.888889,0.072092,14
3.330648463,0.567143743,0 to -30m,1117,1117n,140.1442709,56.71437428,n,2,2016,1117n,1.307459,0.029412,1.111111,0.068385,14
3.852863243,0.728687581,0 to -30m,1121,1121n,180.0626227,72.86875813,n,2,2016,1121n,1.700975,0.020202,1.603175,0.058322,14
3.773600696,0.682616326,0 to -30m,1119,1119n,168.6781675,68.26163255,n,2,2016,1119n,1.60084,0.021978,1.47619,0.063781,14
4.42940263,0.763474038,0 to -30m,1123,1123n,188.6585434,76.34740379,n,2,2016,1123n,2.000686,0.02381,2.047619,0.051728,14
5.013290508,0.802742863,0 to -30m,1125,1125n,198.3620814,80.27428629,n,2,2016,1125n,2.269601,0.020134,2.412698,0.043815,14
5.734875783,1.089524719,0 to -30m,1127,1127n,269.2274212,108.9524719,n,2,2016,1127n,2.269601,0.02027,2.396825,0.034533,14
6.172799741,1.212585303,0 to -30m,1129,1129n,299.6363539,121.2585303,n,2,2016,1129n,2.288196,0.020134,2.412698,0.023778,14
6.672157057,1.149334819,0 to -30m,1131,1131n,284.0068189,114.9334819,n,2,2016,1131n,2.564864,0.012422,2.587302,0.011566,14
5.662677202,1.243801263,0 to -30m,1135,1135n,307.3499855,124.3801263,n,2,2016,1135n,1.943832,0.007471,2.140476,-0.007698,14
6.888556801,1.399119279,0 to -30m,1133,1133n,345.7299032,139.9119279,n,2,2016,1133n,2.274741,0.006667,2.396825,-0.001932,14
4.832463409,0.773550738,0 to -30m,1137,1137n,191.1485502,77.35507382,n,2,2016,1137n,1.576391,0.008941,1.79127,-0.012893,14
4.056572833,0.722684147,0 to -30m,1139,1139n,178.5791418,72.2684147,n,2,2016,1139n,1.321936,0.01077,1.489683,-0.017325,14
3.937453247,0.604725445,0 to -30m,1141,1141n,149.4309118,60.4725445,n,2,2016,1141n,1.124022,0.013184,1.219841,-0.021069,14
4.241052138,0.856443989,0 to -30m,1143,1143n,211.6319187,85.64439895,n,2,2016,1143n,0.804857,0,0.79127,-0.024698,14
3.24712858,0.352677735,0 to -30m,1116,1116n,87.14856617,35.26777347,n,2,2016,1116n,1.155406,0.033898,0.968254,0.070346,14
3.300959653,0.431742145,0 to -30m,1114,1114n,106.6858075,43.17421452,n,2,2016,1114n,0.935198,0.090909,0.761905,0.073676,14
3.778052021,0.629618089,0 to -30m,1122,1122n,155.5820181,62.96180891,n,2,2016,1122n,1.946864,0.024793,1.968254,0.055229,14
3.113146584,0.398069182,0 to -30m,1112,1112n,98.36503701,39.80691818,n,2,2016,1112n,1.082744,0.111111,0.952381,0.075716,14
3.588087504,0.539605445,0 to -30m,1118,1118n,133.3394094,53.96054451,n,2,2016,1118n,1.426958,0.025974,1.253968,0.066205,14
3.479824346,0.513734344,0 to -30m,1120,1120n,126.946521,51.3734344,n,2,2016,1120n,1.64856,0.021053,1.539683,0.061143,14
5.457603133,1.02405823,0 to -30m,1126,1126n,253.0502996,102.405823,n,2,2016,1126n,2.269601,0.02027,2.396825,0.039297,14
5.954294714,1.134266563,0 to -30m,1128,1128n,280.2833716,113.4266563,n,2,2016,1128n,2.288196,0.020134,2.412698,0.029324,14
6.450564767,1.262377605,0 to -30m,1130,1130n,311.9402996,126.2377605,n,2,2016,1130n,2.266009,0.013423,2.396825,0.017792,14
6.967463691,1.408723053,0 to -30m,1132,1132n,348.1030473,140.8723053,n,2,2016,1132n,2.544196,0.0125,2.571429,0.005004,14
6.486235373,1.290188308,0 to -30m,1134,1134n,318.8124739,129.0188308,n,2,2016,1134n,2.002673,0.007307,2.188095,-0.004833,14
4.051910599,0.763316972,0 to -30m,1110,1110n,188.6197317,76.33169725,n,2,2016,1110n,1.415558,0.164179,1.238095,0.076482,13
3.95382427,0.6185146,0 to -30m,1142,1142n,152.8382862,61.85146002,n,2,2016,1142n,1.070025,0.013918,1.156349,-0.022829,14
4.111440754,0.605628881,0 to -30m,1144,1144n,149.6541557,60.56288813,n,2,2016,1144n,0.771791,0,0.711905,-0.026664,14
4.851372788,0.87378623,0 to -30m,1108,1108n,215.9172796,87.37862296,n,2,2016,1108n,1.811404,0.149425,1.587302,0.07684,13
5.190009303,0.821641316,-30 to -60m,1106,1106o,203.0319909,82.16413162,o,3,2016,1106o,0.080774,0.157303,1.634921,0.077009,13
5.676750633,0.764391838,-30 to -60m,1104,1104o,188.8853368,76.43918382,o,3,2016,1104o,0.036659,0.188119,1.904762,0.077121,13
6.102052973,0.866423395,-30 to -60m,1102,1102o,214.0978836,86.64233953,o,3,2016,1102o,0.036659,0.18018,2.079365,0.077123,13
6.160651952,1.058296298,-30 to -60m,1100,1100o,261.5107105,105.8296298,o,3,2016,1100o,0.036659,0.185484,2.333333,0.0772,13
6.195033333,1.136184792,-30 to -60m,1098,1098o,280.7573763,113.6184792,o,3,2016,1098o,0.036659,0.24,2.952381,0.077048,13
6.126309636,0.743173086,-30 to -60m,1096,1096o,183.6420689,74.31730859,o,3,2016,1096o,0.036659,0.235294,3,0.075901,13
6.202318283,1.303946106,0 to -30m,1075,1075n,322.2121,130.3946106,n,2,2016,1075n,1.675081,0.2,1.809524,0.019968,13
3.241958024,0.56929481,0 to -30m,1113,1113n,140.6758111,56.92948096,n,2,2016,1113n,1.39218,0.085714,1.206349,0.074893,14
4.74496304,0.751994387,0 to -30m,1124,1124n,185.8218598,75.19943868,n,2,2016,1124n,2.257493,0.02027,2.396825,0.047938,14
3.536546588,0.63521039,0 to -30m,1111,1111n,156.9639056,63.52103895,n,2,2016,1111n,1.279886,0.126984,1.126984,0.076184,13
5.269179464,0.976363012,0 to -30m,1136,1136n,241.2645546,97.63630125,n,2,2016,1136n,1.653104,0.008485,1.886508,-0.010379,14
4.481966823,0.809936214,0 to -30m,1138,1138n,200.1395972,80.99362141,n,2,2016,1138n,1.435037,0.009818,1.63254,-0.015204,14
4.083597581,0.686475937,0 to -30m,1140,1140n,169.6318984,68.64759374,n,2,2016,1140n,1.151187,0.012682,1.26746,-0.019269,14
4.533112701,0.854511694,0 to -30m,1109,1109n,211.1544382,85.45116943,n,2,2016,1109n,1.635183,0.153846,1.428571,0.076708,13
5.658062587,1.027751719,0 to -30m,1146,1146n,253.9629805,102.7751719,n,2,2016,1146n,0.473766,0,0.346825,-0.030954,14
6.758095719,1.244297017,0 to -30m,1151,1151n,307.4724892,124.4297017,n,2,2016,1151n,0.425965,0,0.315079,-0.044664,14
7.099964777,1.141696208,0 to -30m,1148,1148n,282.1192769,114.1696208,n,2,2016,1148n,0.469598,0,0.346825,-0.035834,14
5.014417576,0.902938784,0 to -30m,1107,1107n,223.1210327,90.29387841,n,2,2016,1107n,1.874449,0.157303,1.634921,0.076941,13
5.002744455,0.864619718,0 to -30m,1105,1105n,213.6521853,86.46197181,n,2,2016,1105n,2.008401,0.168421,1.761905,0.077104,13
4.718664094,0.90293342,0 to -30m,1103,1103n,223.1197072,90.293342,n,2,2016,1103n,2.205438,0.188119,1.904762,0.077135,13
4.120756525,0.715414477,0 to -30m,1101,1101n,176.7827672,71.54144767,n,2,2016,1101n,2.49981,0.181034,2.174603,0.077103,13
4.375977435,0.822882882,0 to -30m,1099,1099n,203.3387885,82.28828823,n,2,2016,1099n,2.900632,0.20155,2.460317,0.07723,13
4.558124876,0.716653664,0 to -30m,1097,1097n,177.0889769,71.66536636,n,2,2016,1097n,3.475,0.235294,3,0.076603,13
4.928041833,0.899452727,0 to -30m,1095,1095n,222.2596091,89.94527266,n,2,2016,1095n,3.514775,0.233766,3.015873,0.074897,13
4.776585925,0.918221643,0 to -30m,1093,1093n,226.8975092,91.82216425,n,2,2016,1093n,3.553962,0.21875,3.095238,0.072046,13
4.533500739,0.760372273,0 to -30m,1091,1091n,187.8920805,76.03722728,n,2,2016,1091n,3.130389,0.25,2.698413,0.068653,13
4.229361411,0.610082716,0 to -30m,1089,1089n,150.7547223,61.00827161,n,2,2016,1089n,3.227415,0.243243,2.920635,0.065545,13
4.17501282,0.688847684,0 to -30m,1087,1087n,170.2179698,68.88476841,n,2,2016,1087n,2.977803,0.268116,2.777778,0.062426,13
4.310098939,0.757293296,0 to -30m,1085,1085n,187.1312487,75.72932956,n,2,2016,1085n,2.963913,0.253521,2.825397,0.05909,13
4.161583416,0.716890923,0 to -30m,1083,1083n,177.1476051,71.68909235,n,2,2016,1083n,2.928301,0.246575,2.888889,0.055446,13
4.964258653,0.866656181,0 to -30m,1081,1081n,214.1554063,86.66561815,n,2,2016,1081n,2.752769,0.257353,2.714286,0.051166,13
5.554254459,0.926456267,0 to -30m,1079,1079n,228.9323293,92.64562671,n,2,2016,1079n,2.430594,0.260163,2.460317,0.044631,13
4.778084352,0.876144585,0 to -30m,1070,1070n,216.5000418,87.61445848,n,2,2016,1070n,1.288781,0.236111,1.412698,-0.003052,13
5.556652579,1.050115406,0 to -30m,1072,1072n,259.4891681,105.0115406,n,2,2016,1072n,1.427908,0.227848,1.539683,0.005147,13
6.154366343,0.995543303,0 to -30m,1077,1077n,246.0041075,99.55433025,n,2,2016,1077n,1.740671,0.193878,1.857143,0.033693,13
5.933051259,1.088681478,0 to -30m,1074,1074n,269.0190518,108.8681478,n,2,2016,1074n,1.635307,0.206522,1.761905,0.014201,13
4.711198801,0.839560328,0 to -30m,1068,1068n,207.459875,83.95603276,n,2,2016,1068n,0.551234,0.257143,0.698413,-0.011475,13
5.158802458,1.053396631,0 to -30m,1066,1066n,260.2999763,105.3396631,n,2,2016,1066n,0.360875,0.208333,0.460317,-0.020155,13
6.316795995,1.110942137,0 to -30m,1064,1064n,274.5197805,111.0942137,n,2,2016,1064n,0.31172,0.277778,0.365079,-0.028969,13
6.450618275,1.170137335,0 to -30m,1062,1062n,289.1472326,117.0137335,n,2,2016,1062n,0.016343,0,0.015873,-0.037697,13
7.316402933,1.044565547,0 to -30m,1060,1060n,258.1177679,104.4565547,n,2,2016,1060n,0.016343,0,0.015873,-0.046537,13
7.020970772,1.825319953,0 to -30m,1058,1058n,451.0463834,182.5319953,n,2,2016,1058n,0.016343,0,0.015873,-0.056757,13
6.761057894,1.433806796,0 to -30m,1056,1056n,354.3013752,143.3806796,n,2,2016,1056n,0,0,0,-0.065321,13
8.507740065,2.332835829,-30 to -60m,1054,1054o,576.4562875,233.2835829,o,3,2016,1054o,0,0,0,-0.072196,13
9.3565689,2.552247259,-30 to -60m,1052,1052o,630.6740326,255.2247259,o,3,2016,1052o,0,0,0,-0.078275,13
10.51469597,2.924142175,-30 to -60m,1050,1050o,722.5712676,292.4142175,o,3,2016,1050o,0,0,0,-0.084082,13
8.659718114,1.527915733,0 to -30m,1031,1031n,377.5562001,152.7915733,n,2,2016,1031n,0,0,0.079365,-0.099908,13
10.89931203,2.096764765,-30 to -60m,1048,1048o,518.1218572,209.6764765,o,3,2016,1048o,0,0,0,-0.089948,13
11.30379341,2.074333598,-30 to -60m,1046,1046o,512.5789951,207.4333598,o,3,2016,1046o,0,0,0,-0.095492,13
12.36989112,2.687285451,-30 to -60m,1044,1044o,664.0426964,268.7285451,o,3,2016,1044o,0,0,0,-0.100789,13
12.21839898,1.930761789,-30 to -60m,1042,1042o,477.1016284,193.0761789,o,3,2016,1042o,0,0,0,-0.1058,13
12.39309148,2.297870527,-30 to -60m,1040,1040o,567.8161732,229.7870527,o,3,2016,1040o,0,0,0,-0.11,13
12.81324769,2.089232403,-30 to -60m,1038,1038o,516.2605699,208.9232403,o,3,2016,1038o,0,0,0,-0.111905,13
13.16397943,1.745469174,-30 to -60m,1036,1036o,431.314826,174.5469174,o,3,2016,1036o,0.018535,0,0.031746,-0.109402,13
13.89296428,1.937241492,-30 to -60m,1034,1034o,478.702798,193.7241492,o,3,2016,1034o,0.018535,0,0.031746,-0.103536,13
13.5130884,1.559205132,-30 to -60m,1032,1032o,385.287979,155.9205132,o,3,2016,1032o,0.037664,0,0.063492,-0.100282,13
9.01893272,1.991616281,0 to -30m,1029,1029n,492.1391008,199.1616281,n,2,2016,1029n,0.1912,0,0.285714,-0.099291,13
14.39732189,1.669603815,-30 to -60m,1027,1027o,412.5680877,166.9603815,o,3,2016,1027o,0.058247,0,0.301587,-0.098825,13
14.3962793,1.14865134,-30 to -60m,1025,1025o,283.8379274,114.865134,o,3,2016,1025o,0.058247,0,0.301587,-0.098309,13
14.79047533,1.574600629,-30 to -60m,1023,1023o,389.0922891,157.4600629,o,3,2016,1023o,0.058247,0,0.301587,-0.097431,13
15.44499548,1.223826959,-30 to -60m,1021,1021o,302.4142277,122.3826959,o,3,2016,1021o,0.058247,0,0.31746,-0.096542,13
16.03312018,1.819554806,-30 to -60m,1019,1019o,449.6217845,181.9554806,o,3,2016,1019o,0.058247,0,0.31746,-0.095439,13
16.89634144,5.292935282,-30 to -60m,1017,1017o,1307.912792,529.2935282,o,3,2016,1017o,0.058247,0,0.31746,-0.092963,13
15.4531912,6.62168884,-30 to -60m,1015,1015o,1636.254947,662.168884,o,3,2016,1015o,0.039712,0,0.285714,-0.091972,13
11.75353628,4.196903469,-30 to -60m,1013,1013o,1037.077433,419.6903469,o,3,2016,1013o,0.039712,0,0.285714,-0.092571,13
5.794902864,1.174162221,0 to -30m,1011,1011n,290.1418035,117.4162221,n,2,2016,1011n,0.222611,0,0.253968,-0.093738,13
6.546077547,1.326548955,0 to -30m,1009,1009n,327.7973854,132.6548955,n,2,2016,1009n,0.169145,0,0.190476,-0.095054,13
6.960275012,1.444140117,0 to -30m,1007,1007n,356.8547946,144.4140117,n,2,2016,1007n,0.031411,0,0.031746,-0.096702,13
7.336089353,1.376681179,0 to -30m,1005,1005n,340.1853279,137.6681179,n,2,2016,1005n,0.014109,0,0.031746,-0.099114,13
7.129949527,1.292463808,0 to -30m,1003,1003n,319.3747624,129.2463808,n,2,2016,1003n,0.020863,0,0.047619,-0.10252,13
12.63855636,1.509475025,-30 to -60m,1001,1001o,372.9994019,150.9475025,o,3,2016,1001o,0.015549,0,0.031746,-0.106562,13
12.76622893,1.594508122,-30 to -60m,999,999o,394.0115377,159.4508122,o,3,2016,999o,0.015549,0,0.047619,-0.110075,13
4.534561985,0.764345729,0 to -30m,1094,1094n,188.873943,76.43457293,n,2,2016,1094n,3.641731,0.226994,3.174603,0.073642,13
4.823496596,0.943787801,0 to -30m,1092,1092n,233.2150445,94.37878007,n,2,2016,1092n,3.071759,0.24812,2.634921,0.070358,13
4.452716689,0.740670948,0 to -30m,1090,1090n,183.0237773,74.06709484,n,2,2016,1090n,3.139916,0.248227,2.793651,0.067047,13
4.487826137,0.917636314,0 to -30m,1088,1088n,226.7528714,91.76363139,n,2,2016,1088n,3.19815,0.263514,2.968254,0.063979,13
4.376379383,0.829170815,0 to -30m,1086,1086n,204.8925705,82.91708146,n,2,2016,1086n,2.952363,0.255319,2.809524,0.060801,13
4.185732376,0.730203576,0 to -30m,1084,1084n,180.4372333,73.02035765,n,2,2016,1084n,2.954464,0.251748,2.84127,0.057275,13
4.573362373,0.864035366,0 to -30m,1082,1082n,213.5077887,86.40353661,n,2,2016,1082n,2.928301,0.246575,2.888889,0.05343,13
5.308062558,0.884638962,0 to -30m,1080,1080n,218.5990482,88.46389623,n,2,2016,1080n,2.633929,0.259542,2.619048,0.048558,13
4.455232891,0.73261864,0 to -30m,1069,1069n,181.0340085,73.261864,n,2,2016,1069n,0.795074,0.276596,0.952381,-0.007222,13
5.054445368,0.896201861,0 to -30m,1071,1071n,221.4563026,89.62018606,n,2,2016,1071n,1.393047,0.233766,1.507937,0.001051,13
6.09421326,1.186735534,0 to -30m,1078,1078n,293.2487367,118.6735534,n,2,2016,1078n,2.233107,0.245763,2.333333,0.039595,13
5.77901793,1.057651618,0 to -30m,1073,1073n,261.3514065,105.7651618,n,2,2016,1073n,1.490932,0.219512,1.587302,0.009266,13
6.28384856,1.201475651,0 to -30m,1076,1076n,296.891099,120.1475651,n,2,2016,1076n,1.675081,0.2,1.809524,0.027108,13
4.885843093,0.921538805,0 to -30m,1067,1067n,227.717198,92.15388054,n,2,2016,1067n,0.360875,0.208333,0.460317,-0.015784,13
5.615523211,1.149710082,0 to -30m,1065,1065n,284.0995485,114.9710082,n,2,2016,1065n,0.32327,0.263158,0.380952,-0.024575,13
6.281711491,0.976473014,0 to -30m,1063,1063n,241.2917366,97.64730139,n,2,2016,1063n,0.187217,0.272727,0.222222,-0.033334,13
6.028013543,1.067210635,0 to -30m,1061,1061n,263.7134911,106.7210635,n,2,2016,1061n,0.016343,0,0.015873,-0.042055,13
6.622120448,1.311454203,0 to -30m,1059,1059n,324.0673911,131.1454203,n,2,2016,1059n,0.016343,0,0.015873,-0.051388,13
7.007936427,1.535500226,0 to -30m,1057,1057n,379.4303691,153.5500226,n,2,2016,1057n,0.016343,0,0.015873,-0.061322,13
6.874514053,1.561291066,0 to -30m,1055,1055n,385.8034244,156.1291066,n,2,2016,1055n,0,0,0,-0.068922,13
8.760041805,1.97483001,-30 to -60m,1053,1053o,487.991123,197.483001,o,3,2016,1053o,0,0,0,-0.075257,13
9.94841458,2.737667308,-30 to -60m,1051,1051o,676.4923245,273.7667308,o,3,2016,1051o,0,0,0,-0.081193,13
11.04336055,3.203078011,-30 to -60m,1049,1049o,791.4978137,320.3078011,o,3,2016,1049o,0,0,0,-0.087014,13
11.25271,2.426988734,-30 to -60m,1047,1047o,599.7219769,242.6988734,o,3,2016,1047o,0,0,0,-0.09276,13
11.67129885,2.427307658,-30 to -60m,1045,1045o,599.8007847,242.7307658,o,3,2016,1045o,0,0,0,-0.098173,13
12.32301014,2.139711239,-30 to -60m,1043,1043o,528.734162,213.9711239,o,3,2016,1043o,0,0,0,-0.103323,13
12.28500544,2.173680691,-30 to -60m,1041,1041o,537.1281964,217.3680691,o,3,2016,1041o,0,0,0,-0.108044,13
12.73334199,2.680227953,-30 to -60m,1039,1039o,662.2987508,268.0227953,o,3,2016,1039o,0,0,0,-0.111494,13
13.25957932,2.145401984,-30 to -60m,1037,1037o,530.1403756,214.5401984,o,3,2016,1037o,0,0,0,-0.111142,13
13.75483644,2.053084177,-30 to -60m,1035,1035o,507.3281489,205.3084177,o,3,2016,1035o,0.018535,0,0.031746,-0.106812,13
12.89299947,1.829004474,-30 to -60m,1033,1033o,451.9568482,182.9004474,o,3,2016,1033o,0.037664,0,0.063492,-0.10151,13
8.841723459,1.606947917,0 to -30m,1030,1030n,397.085478,160.6947917,n,2,2016,1030n,0.053466,0,0.126984,-0.099582,13
9.030378951,1.659824015,0 to -30m,1028,1028n,410.1514465,165.9824015,n,2,2016,1028n,0.1912,0,0.285714,-0.099065,13
8.613673346,1.566980335,0 to -30m,1026,1026n,387.2092734,156.6980335,n,2,2016,1026n,0.208503,0,0.301587,-0.098617,13
7.946591135,1.543462401,0 to -30m,1024,1024n,381.3978654,154.3462401,n,2,2016,1024n,0.208503,0,0.301587,-0.097882,13
7.039416996,1.329593774,0 to -30m,1022,1022n,328.5497768,132.9593774,n,2,2016,1022n,0.222611,0,0.31746,-0.097,13
5.903736646,0.84504507,0 to -30m,1020,1020n,208.8151844,84.50450701,n,2,2016,1020n,0.222611,0,0.31746,-0.096097,13
4.936983508,0.941755719,0 to -30m,1018,1018n,232.7129062,94.1755719,n,2,2016,1018n,0.222611,0,0.31746,-0.094542,13
4.82423074,0.855247235,0 to -30m,1016,1016n,211.3361942,85.52472348,n,2,2016,1016n,0.222611,0,0.31746,-0.092187,13
5.387338889,0.954194171,0 to -30m,1014,1014n,235.7865147,95.41941713,n,2,2016,1014n,0.222611,0,0.285714,-0.092139,13
10.40379522,2.932996546,-30 to -60m,1012,1012o,724.7592304,293.2996546,o,3,2016,1012o,0.020583,0,0.253968,-0.093189,13
9.912210782,2.846180208,-30 to -60m,1010,1010o,703.3064461,284.6180208,o,3,2016,1010o,0.008277,0,0.238095,-0.094337,13
11.06737965,3.715468119,-30 to -60m,1008,1008o,918.1121669,371.5468119,o,3,2016,1008o,0,0,0.031746,-0.095847,13
11.26746062,1.592498414,-30 to -60m,1006,1006o,393.514928,159.2498414,o,3,2016,1006o,0.015549,0,0.031746,-0.097816,13
11.75578635,2.008079689,-30 to -60m,1004,1004o,496.2072976,200.8079689,o,3,2016,1004o,0.015549,0,0.047619,-0.100707,13
12.40111899,1.481158295,-30 to -60m,1002,1002o,366.0021854,148.1158295,o,3,2016,1002o,0.015549,0,0.047619,-0.104514,13
7.148194682,1.272953544,0 to -30m,1000,1000n,314.553671,127.2953544,n,2,2016,1000n,0.012503,0,0.047619,-0.108427,13
9.621426675,1.831020201,0 to -30m,998,998n,452.4549452,183.1020201,n,2,2016,998n,0.012503,0,0.047619,-0.111568,13
11.85997067,2.331402587,0 to -30m,996,996n,576.1021255,233.1402587,n,2,2016,996n,0.039909,0,0.111111,-0.113131,13
13.4986106,2.229802168,0 to -30m,994,994n,550.9961152,222.9802168,n,2,2016,994n,0.053951,0,0.15873,-0.113573,13
14.22474919,2.169530788,0 to -30m,992,992n,536.1027331,216.9530788,n,2,2016,992n,0.053951,0,0.15873,-0.113397,13
10.97120939,1.791939021,0 to -30m,997,997n,442.7977753,179.1939021,n,2,2016,997n,0.039909,0,0.111111,-0.112526,13
12.74984756,2.020969173,0 to -30m,995,995n,499.3923585,202.0969173,n,2,2016,995n,0.053951,0,0.15873,-0.113434,13
13.96716552,2.644391542,0 to -30m,993,993n,653.4433808,264.4391542,n,2,2016,993n,0.053951,0,0.15873,-0.113549,13
14.60096921,2.323095099,0 to -30m,991,991n,574.0493007,232.3095099,n,2,2016,991n,0.053951,0,0.15873,-0.113067,13
15.29481794,3.20976345,0 to -30m,989,989n,793.1498217,320.976345,n,2,2016,989n,0.06971,0.090909,0.190476,-0.111797,13
15.02987213,2.198177376,0 to -30m,987,987n,543.181459,219.8177376,n,2,2016,987n,0.06971,0.090909,0.190476,-0.109546,13
14.5036807,3.217398134,0 to -30m,985,985n,795.0363932,321.7398134,n,2,2016,985n,0.077508,0.090909,0.190476,-0.107509,13
13.19363521,2.532964443,0 to -30m,983,983n,625.9091449,253.2964443,n,2,2016,983n,0.070753,0.1,0.174603,-0.106866,13
12.83312526,2.107595364,0 to -30m,981,981n,520.7981563,210.7595364,n,2,2016,981n,0.070753,0.1,0.174603,-0.107408,13
8.127548681,0.607370767,-30 to -60m,979,979o,150.084585,60.73707666,o,3,2016,979o,0.003257,0.1,0.174603,-0.109415,13
8.209180495,0.882433592,-30 to -60m,977,977o,218.0540895,88.24335924,o,3,2016,977o,0.003257,0.1,0.174603,-0.113725,13
8.376521805,0.58965245,-30 to -60m,975,975o,145.7062937,58.96524505,o,3,2016,975o,0.003257,0.125,0.142857,-0.120547,13
8.742571847,0.868330294,-30 to -60m,973,973o,214.5690885,86.8330294,o,3,2016,973o,0.010747,0.142857,0.126984,-0.129172,13
10.5865065,3.544432341,-30 to -60m,971,971o,875.8483056,354.4432341,o,3,2016,971o,0.016991,0.111111,0.15873,-0.139691,12
10.78481801,4.624006673,-30 to -60m,969,969o,1142.616933,462.4006673,o,3,2016,969o,0.016991,0.133333,0.269841,-0.152088,12
9.731976105,4.114312053,-30 to -60m,967,967o,1016.668649,411.4312053,o,3,2016,967o,0.016991,0.055556,0.301587,-0.165811,12
8.900378278,2.489581563,-30 to -60m,965,965o,615.1890018,248.9581563,o,3,2016,965o,0.016991,0.055556,0.301587,-0.180317,12
14.81898233,2.619642958,0 to -30m,990,990n,647.3278726,261.9642958,n,2,2016,990n,0.053951,0,0.15873,-0.112526,13
15.26181337,2.766068291,0 to -30m,988,988n,683.5103602,276.6068291,n,2,2016,988n,0.06971,0.090909,0.190476,-0.110776,13
14.73493148,2.226485789,0 to -30m,986,986n,550.1766202,222.6485789,n,2,2016,986n,0.077508,0.083333,0.206349,-0.108426,13
13.52573449,2.043281243,0 to -30m,984,984n,504.905791,204.3281243,n,2,2016,984n,0.077508,0.090909,0.190476,-0.107006,13
12.46844768,1.812065223,0 to -30m,982,982n,447.7710682,181.2065223,n,2,2016,982n,0.070753,0.1,0.174603,-0.107005,13
12.96580095,2.062529102,0 to -30m,980,980n,509.6620406,206.2529102,n,2,2016,980n,0.070753,0.1,0.174603,-0.108151,13
13.42135654,2.516228312,0 to -30m,978,978n,621.7735569,251.6228312,n,2,2016,978n,0.065004,0.1,0.174603,-0.111304,13
10.47258896,1.426007956,0 to -30m,974,974n,352.3742399,142.6007956,n,2,2016,974n,0.048797,0.166667,0.111111,-0.124638,13
12.62974889,1.931357149,0 to -30m,976,976n,477.248745,193.1357149,n,2,2016,976n,0.043779,0.142857,0.126984,-0.116899,13
10.0953786,1.521665617,0 to -30m,972,972n,376.0117627,152.1665617,n,2,2016,972n,0.048797,0.142857,0.126984,-0.134216,13
9.105984577,1.878814845,0 to -30m,970,970n,464.265259,187.8814845,n,2,2016,970n,0.127365,0.133333,0.269841,-0.14565,12
7.849328996,1.817044564,0 to -30m,968,968n,449.0014901,181.7044564,n,2,2016,968n,0.142778,0.055556,0.301587,-0.158804,12
8.547498974,2.436799325,0 to -30m,966,966n,602.1462267,243.6799325,n,2,2016,966n,0.142778,0.055556,0.301587,-0.173093,12
7.611754494,1.435557293,0 to -30m,964,964n,354.7339326,143.5557293,n,2,2016,964n,0.142536,0.055556,0.301587,-0.18737,12
7.458584858,1.458086298,0 to -30m,962,962n,360.3009708,145.8086298,n,2,2016,962n,0.161167,0.05,0.333333,-0.199996,12
7.674904211,1.50258568,0 to -30m,960,960n,371.2970077,150.258568,n,2,2016,960n,0.178647,0.045455,0.365079,-0.210823,12
8.150748696,1.932601017,0 to -30m,958,958n,477.5561116,193.2601017,n,2,2016,958n,0.18727,0.043478,0.380952,-0.21957,12
11.31108008,2.835678482,-30 to -60m,956,956o,700.7114129,283.5678482,o,3,2016,956o,0.019938,0.043478,0.380952,-0.225742,12
7.464107993,1.442186792,0 to -30m,963,963n,356.3721173,144.2186792,n,2,2016,963n,0.161167,0.05,0.333333,-0.193907,12
7.708983615,1.791304785,0 to -30m,961,961n,442.6410522,179.1304785,n,2,2016,961n,0.178647,0.045455,0.365079,-0.205678,12
7.862668656,1.523676675,0 to -30m,959,959n,376.5087059,152.3676675,n,2,2016,959n,0.178647,0.043478,0.380952,-0.215521,12
11.23548308,2.812797451,-30 to -60m,957,957o,695.0573871,281.2797451,o,3,2016,957o,0.019938,0.043478,0.380952,-0.222927,12
11.33342105,2.572373633,-30 to -60m,955,955o,635.6473679,257.2373633,o,3,2016,955o,0.019938,0.045455,0.365079,-0.228233,12
11.42108883,2.031664957,-30 to -60m,953,953o,502.0353441,203.1664957,o,3,2016,953o,0.019938,0.045455,0.365079,-0.232323,12
11.86563134,2.492812094,-30 to -60m,951,951o,615.9872834,249.2812094,o,3,2016,951o,0.012448,0.037037,0.444444,-0.234906,12
