Year,POLY_ID,dens_sm,pupratio,lin_dens,trend5yr,Sect_ID
1987,217n,0.901224127,0,0.755555556,0,2
1987,217o,0,0,0.755555556,0,2
1987,218n,0.803630833,0,0.73968254,0,2
1987,218o,0,0,0.73968254,0,2
1987,219n,0.725120153,0,0.73968254,0,2
1987,219o,0,0,0.73968254,0,2
1987,220n,0.775503108,0,0.73968254,0,2
1987,220o,0,0,0.73968254,0,2
1987,221n,1.103414234,0,0.914285714,0,2
1987,221o,0,0,0.914285714,0,2
1987,222n,1.036451385,0,0.914285714,0,2
1987,222o,0,0,0.914285714,0,2
1987,223n,0.999321439,0,0.914285714,0,2
1987,223o,0,0,0.914285714,0,2
1987,224n,1.214221796,0,0.914285714,0,2
1987,224o,0,0,0.914285714,0,2
1987,225n,0.996699568,0,0.914285714,0,2
1987,225o,0,0,0.914285714,0,2
1987,226n,1.09023803,0,0.946031746,0,2
1987,226o,0,0,0.946031746,0,2
1987,227n,1.450728353,0.028735632,1.136507937,0,2
1987,227o,0,0.028735632,1.136507937,0,2
1987,228n,1.535728699,0.029154519,1.120634921,0,2
1987,228o,0,0.029154519,1.120634921,0,2
1987,229n,1.56715761,0.029154519,1.120634921,0,2
1987,229o,0,0.029154519,1.120634921,0,2
1987,230n,1.532175565,0.029154519,1.120634921,0,2
1987,230o,0,0.029154519,1.120634921,0,2
1987,231n,1.395323829,0.029154519,1.120634921,0,2
1987,231o,0,0.029154519,1.120634921,0,2
1987,232n,1.376914968,0.029154519,1.120634921,0,2
1987,232o,0,0.029154519,1.120634921,0,2
1987,233n,1.497037707,0.043103448,1.152380952,0,2
1987,233o,0,0.043103448,1.152380952,0,2
1987,234n,1.644392699,0.041322314,1.2,0,2
1987,234o,0,0.041322314,1.2,0,2
1987,235n,1.624529333,0.041322314,1.2,0,2
1987,235o,0,0.041322314,1.2,0,2
1987,236n,1.519835853,0.041322314,1.2,0,2
1987,236o,0,0.041322314,1.2,0,2
1987,237n,0.63074567,0.111111111,0.476190476,0,2
1987,237o,0,0.111111111,0.476190476,0,2
1987,238n,0.71323983,0.166666667,0.555555556,0,2
1987,238o,0,0.166666667,0.555555556,0,2
1987,239n,0.71323983,0.166666667,0.555555556,0,2
1987,239o,0,0.166666667,0.555555556,0,2
1987,240n,0.748578924,0.151515152,0.603174603,0,2
1987,240o,0,0.151515152,0.603174603,0,2
1987,241n,0.748578924,0.151515152,0.603174603,0,2
1987,241o,0,0.151515152,0.603174603,0,2
1987,242n,0.536962942,0.227272727,0.428571429,0,2
1987,242o,0,0.227272727,0.428571429,0,2
1987,243n,0.536962942,0.227272727,0.428571429,0,2
1987,243o,0,0.227272727,0.428571429,0,2
1987,244n,0.545817411,0.217391304,0.444444444,0,2
1987,244o,0,0.217391304,0.444444444,0,2
1987,245n,0.545817411,0.217391304,0.444444444,0,2
1987,245o,0,0.217391304,0.444444444,0,2
1987,246n,0.545817411,0.217391304,0.444444444,0,2
1987,246o,0,0.217391304,0.444444444,0,2
1987,247n,0.506754864,0.238095238,0.412698413,0,2
1987,247o,0,0.238095238,0.412698413,0,2
1987,248n,0.238111565,0.272727273,0.222222222,0,2
1987,248o,0,0.272727273,0.222222222,0,2
1987,249n,0.238111565,0.272727273,0.222222222,0,2
1987,249o,0,0.272727273,0.222222222,0,2
1987,250n,0.238111565,0.272727273,0.222222222,0,2
1987,250o,0,0.272727273,0.222222222,0,2
1987,251n,0.238111565,0.272727273,0.222222222,0,2
1987,251o,0,0.272727273,0.222222222,0,2
1987,252n,0.245724524,0.25,0.238095238,0,2
1987,252o,0,0.25,0.238095238,0,2
1987,253n,0.245724524,0.25,0.238095238,0,2
1987,253o,0,0.25,0.238095238,0,2
1987,254n,0.207740022,0.166666667,0.222222222,0,2
1987,254o,0,0.166666667,0.222222222,0,2
1987,255n,0.413971224,0.040816327,0.80952381,0,2
1987,255o,0,0.040816327,0.80952381,0,2
1987,256n,0.426774199,0.039215686,0.841269841,0,2
1987,256o,0,0.039215686,0.841269841,0,2
1987,257n,0.469754857,0.035087719,0.936507937,0,2
1987,257o,0,0.035087719,0.936507937,0,2
1987,258n,0.469754857,0.035087719,0.936507937,0,2
1987,258o,0,0.035087719,0.936507937,0,2
1987,259n,0.387260697,0,0.857142857,0,2
1987,259o,0,0,0.857142857,0,2
1987,260n,0.387260697,0,0.857142857,0,2
1987,260o,0,0,0.857142857,0,2
1987,261n,0.351921603,0,0.80952381,0,2
1987,261o,0,0,0.80952381,0,2
1987,262n,0.358223271,0,0.825396825,0,2
1987,262o,0,0,0.825396825,0,2
1987,263n,0.358223271,0,0.825396825,0,2
1987,263o,0,0,0.825396825,0,2
1987,264n,0.366050296,0,0.857142857,0,2
1987,264o,0,0,0.857142857,0,2
1987,265n,0.466602866,0,1.222222222,0,2
1987,265o,0,0,1.222222222,0,2
1987,266n,0.466602866,0,1.222222222,0,2
1987,266o,0,0,1.222222222,0,2
1987,267n,0.466602866,0,1.222222222,0,2
